review_id,product_id,fake_prob
r0042896,B06WWL6NLH,0.2349
r0042897,B00P2KMQ4G,0.4705
r0042898,BZMQ4SG9BI,0.98
r0042899,BDAZ5XTKTI,0.9736
r0042900,B075JYRSNK,0.4522
r0042901,B0B3X3BJSY,0.2458
r0042902,B00D48PX9I,0.2109
r0042903,B08NFL2P5K,0.2513
r0042904,B29VMJDC1X,0.9396
r0042905,B07J3GQL9X,0.6337
r0042906,B07TCW2ZST,0.2965
r0042907,B0894JSC8T,0.4935
r0042908,B09PD48RS6,0.312
r0042909,B07YV3SCTQ,0.5219
r0042910,B004Z90XMM,0.8853
r0042911,B08XWMC536,0.234
r0042912,B08BZNW9NK,0.273
r0042913,B08FJ3WDHG,0.2767
r0042914,B01HUX250W,0.5128
r0042915,B082RD77G5,0.2397
r0042916,B072FDD6MD,0.6122
r0042917,BTG1ABCWM6,0.98
r0042918,B015D461V4,0.5622
r0042919,B07YZ7JG6Z,0.5711
r0042920,BMUZ83R5AG,0.8143
r0042921,B07DY9JY3K,0.1998
r0042922,B004OF5CFU,0.5846
r0042923,B002BPY7H4,0.4868
r0042924,B000VETB5U,0.3502
r0042925,BQ1NXH1AAA,0.9774
r0042926,B085DQG7M4,0.4664
r0042927,B085XC6BZ8,0.2836
r0042928,B007CM4EQU,0.4541
r0042929,B006NL31U6,0.1997
r0042930,B078187XQL,0.1973
r0042931,B01F4DTXEQ,0.6747
r0042932,B06X9K15WP,0.4169
r0042933,B08DG6Z2HG,0.2625
r0042934,B089Q6TWHV,0.382
r0042935,B07X8FGQNP,0.2795
r0042936,B01HOWFKWE,0.2296
r0042937,B00HR6F6UY,0.534
r0042938,B00A967Q3O,0.4458
r0042939,B010D08OYK,0.5313
r0042940,B08MFT9ZZ9,0.3312
r0042941,B001A1NJOM,0.8855
r0042942,B01BJCLNIA,0.9582
r0042943,B4IA04TBRN,0.969
r0042944,B0159D9ZJ4,0.252
r0042945,B00MI4F074,0.7206
r0042946,B0797K3P8Z,0.1469
r0042947,B01M1IEADO,0.8178
r0042948,B0741GSV15,0.272
r0042949,BUIILLCOPA,0.959
r0042950,B096Y1GTM6,0.4692
r0042951,B089S8SRG4,0.3017
r0042952,B07K7VD98J,0.2314
r0042953,B01N3JPJKM,0.2346
r0042954,B084KHB8GV,0.2163
r0042955,B01547RBX2,0.3059
r0042956,B01IAF00RO,0.4925
r0042957,B3UUJSH8PO,0.9218
r0042958,B0019WZHXI,0.9582
r0042959,B07JJSXY35,0.2993
r0042960,B000UZXN8G,0.2043
r0042961,B095TYGNBW,0.2358
r0042962,B07G66D8S2,0.0989
r0042963,B07XCYW1L6,0.688
r0042964,B07MB1HM15,0.573
r0042965,B07SRD13CZ,0.6724
r0042966,B012N26BUU,0.4859
r0042967,B015ZDIZ2G,0.6868
r0042968,B019HUWPRO,0.3436
r0042969,B0043SGY00,0.2399
r0042970,BKZBEBT3X2,0.959
r0042971,B078YQFMF1,0.9833
r0042972,B08B86SL5D,0.6466
r0042973,B07T8L1SX2,0.6873
r0042974,B4RKJEB4HJ,0.9582
r0042975,B01N47XMWS,0.7389
r0042976,BTK7HVOVA5,0.8594
r0042977,B015IHU77U,0.4366
r0042978,B00K5RZIKA,0.5238
r0042979,B073FF88W4,0.5994
r0042980,B091BSHXZ1,0.485
r0042981,BO8KRO3TMW,0.9774
r0042982,B075ZQRMBZ,0.2243
r0042983,B08F9RGZKG,0.6264
r0042984,B004PB8IKO,0.7483
r0042985,B00EEN2HCS,0.4949
r0042986,B07B8NLTCG,0.1861
r0042987,B07P761FV4,0.2315
r0042988,B07FCTGLTD,0.3143
r0042989,B01N5RC77R,0.5921
r0042990,BTEU1QD2KX,0.9666
r0042991,B07QN666HD,0.8714
r0042992,B087RNXPJ3,0.3513
r0042993,B0171RSGLO,0.1531
r0042994,B01DL9K0LK,0.6066
r0042995,B08JP74M51,0.516
r0042996,B08M9GJXR6,0.3226
r0042997,B006WZD7FW,0.2483
r0042998,B01DTSZU6S,0.4561
r0042999,B01LX9DH71,0.3398
r0043000,B01M5LHNKP,0.2287
r0043001,B08BLX72TP,0.4106
r0043002,B07T8NL5L8,0.1892
r0043003,B001D0812A,0.1217
r0043004,B085ZTR42P,0.4955
r0043005,B07RBT9QT1,0.678
r0043006,B01DUYNJL4,0.3797
r0043007,B09ZXGS1HS,0.381
r0043008,B07X6JKNDC,0.5014
r0043009,B00LUNXCQA,0.3569
r0043010,B07CNL2KQP,0.4479
r0043011,BI0WDNC4MW,0.9669
r0043012,BZ5NKC6SDE,0.959
r0043013,B00NVC2N6I,0.6609
r0043014,B0092MCQZ4,0.4593
r0043015,B01NBT5B3H,0.2792
r0043016,B001ET7HJI,0.4047
r0043017,B0852XXRCQ,0.3118
r0043018,B1N10SS9OG,0.9396
r0043019,B001DYFIPY,0.3783
r0043020,B005RHEAX4,0.3242
r0043021,B010OPLKMM,0.1488
r0043022,B06XZKDGHP,0.5315
r0043023,B07K1KFDLB,0.5595
r0043024,B07TNZVFN4,0.1819
r0043025,B07R8Y5DWM,0.1898
r0043026,B07WJR4NC4,0.5494
r0043027,BZY1MD0PCF,0.9008
r0043028,B01F7WA2X0,0.6584
r0043029,B07Q8J3L3J,0.2728
r0043030,B0915W1G3L,0.4249
r0043031,B00692OA2M,0.1197
r0043032,B0018P1YOM,0.2938
r0043033,B00E5GWO9A,0.3441
r0043034,B00170DB4E,0.5496
r0043035,B01IADWUZQ,0.545
r0043036,BYEMNUHGCO,0.9669
r0043037,B08PF6CHBT,0.5525
r0043038,B01E54U1RI,0.5995
r0043039,BAEHT0R8RQ,0.8143
r0043040,B007UMQ410,0.4267
r0043041,B00A783S0O,0.3283
r0043042,B06XN5JQY4,0.7463
r0043043,B06XKWVGQZ,0.7487
r0043044,B010HW5HV2,0.1268
r0043045,B01BXX34D2,0.4218
r0043046,B097BN5VXR,0.8902
r0043047,B07K6VJFQH,0.3106
r0043048,B07L44GXXP,0.2632
r0043049,B07BD4MHMP,0.1438
r0043050,B07X1NG7TG,0.932
r0043051,B07VMRQHV5,0.4554
r0043052,BP2F9VJ01J,0.9582
r0043053,BIY4UFW872,0.9015
r0043054,B07K3QD4Y7,0.6439
r0043055,B6Y4SUHP19,0.9015
r0043056,B073CWG45Y,0.5682
r0043057,B0160889Q2,0.3724
r0043058,B00OIQ4OFO,0.4026
r0043059,B07VVML5TY,0.5052
r0043060,B000GBID0M,0.2806
r0043061,B07QK3H467,0.0943
r0043062,B07QJ4P1V7,0.6878
r0043063,B00NEP1VXI,0.7204
r0043064,B071XX8T2N,0.3947
r0043065,B01MTFYD22,0.1694
r0043066,B07RL8W7MZ,0.4222
r0043067,B013HR1A92,0.7358
r0043068,B06XFSVTW7,0.3161
r0043069,B08K7JQ9V1,0.4872
r0043070,B01DUXSBLI,0.403
r0043071,B076Z9RKJ4,0.3603
r0043072,B083GJ4Q3H,0.3184
r0043073,B077JPL7L1,0.5994
r0043074,B085KW3BNP,0.6206
r0043075,B08GLPX4SS,0.4263
r0043076,B00OM8KWDQ,0.3631
r0043077,B082FS2H1Z,0.0831
r0043078,B072XCS6NF,0.2824
r0043079,B07J1QT9QZ,0.2934
r0043080,B085WTD7W5,0.219
r0043081,B071G9VHDH,0.3138
r0043082,BT1REDA71Q,0.9629
r0043083,B07FSCR54M,0.67
r0043084,B07HGRXSB5,0.1154
r0043085,B08GWWN5NN,0.2363
r0043086,B08CK9JQFV,0.7387
r0043087,B00A2AZ97M,0.5816
r0043088,B011AZLQ4C,0.1784
r0043089,B01M1LB9A3,0.3524
r0043090,B013JG6ASM,0.2301
r0043091,BGPRRCOBG9,0.959
r0043092,B078YCFZDB,0.3755
r0043093,B088861NPH,0.3247
r0043094,B08G6FBFSJ,0.2236
r0043095,B00157OBRU,0.2333
r0043096,B09GJSYK6S,0.752
r0043097,B076VQL2Y9,0.6875
r0043098,B094TYV9HK,0.1281
r0043099,B08BRBS9QH,0.8178
r0043100,B087YXCSSV,0.1014
r0043101,B0094O0I32,0.5384
r0043102,B07BFSYJCR,0.1621
r0043103,B013PWP6JY,0.337
r0043104,B07HZ4CW7F,0.3956
r0043105,B08WJPNZPQ,0.2423
r0043106,B004UMG7MY,0.276
r0043107,B07ZJKVVLW,0.3588
r0043108,BT55SSMS7G,0.8876
r0043109,BS2FB19S65,0.9653
r0043110,B00VIXFBAM,0.596
r0043111,B08VFRC1QY,0.5605
r0043112,B08LLGQWWZ,0.8353
r0043113,B07Z82BJNP,0.3824
r0043114,B08FKWQMZ2,0.1838
r0043115,B07B6MFTYH,0.5128
r0043116,B0002SGSNI,0.1406
r0043117,B0090858OG,0.1379
r0043118,B08D9JY2Z1,0.8043
r0043119,B00CQ16CT4,0.2533
r0043120,B007SP5BHM,0.3147
r0043121,B078SFQ3QM,0.4893
r0043122,B0719CGXYS,0.5395
r0043123,B000X1YING,0.4972
r0043124,B075ZH5Z9F,0.1708
r0043125,B00694ZDUI,0.4565
r0043126,B00DPNKBOE,0.4056
r0043127,B06XY5Z3H4,0.6613
r0043128,B5ZA60SZAJ,0.98
r0043129,B00XP86KXU,0.3942
r0043130,B088P2KJ7R,0.9074
r0043131,B010VSZRUI,0.2673
r0043132,BJYH10S5OH,0.951
r0043133,B01EMO0N2E,0.7876
r0043134,B0868BGX6B,0.1786
r0043135,B07MDJDQQN,0.173
r0043136,B0189OQF8Y,0.531
r0043137,B0002SGSNI,0.2932
r0043138,B08J6JWQSH,0.9004
r0043139,B002A5OLHQ,0.2591
r0043140,B075PT1WMD,0.2628
r0043141,B000FQMTNK,0.4978
r0043142,B010SZWNP6,0.7636
r0043143,BSP25PMQB3,0.98
r0043144,B08H26V9WB,0.1214
r0043145,B0018Y3MA2,0.8279
r0043146,B07H9VW64F,0.2638
r0043147,B07JGP1232,0.4657
r0043148,BCF9H7JXP4,0.959
r0043149,B004UKEOJO,0.4717
r0043150,B083NW3W4J,0.1372
r0043151,B00JJV2XL0,0.4977
r0043152,B01N1GCVAB,0.3846
r0043153,B00UB1N6TK,0.7191
r0043154,B01I066QWG,0.3425
r0043155,B07GMZY425,0.2799
r0043156,B07QDP42GK,0.6913
r0043157,B007L0B6CS,0.2838
r0043158,B099PBQZBJ,0.4818
r0043159,B0811WW9CL,0.3013
r0043160,B898OISDXV,0.969
r0043161,B07H3MGNJ9,0.428
r0043162,B01MY5BXMA,0.668
r0043163,B00W84M8H4,0.2841
r0043164,B07X5MHRCZ,0.5541
r0043165,B00LH6I3HI,0.4345
r0043166,B00DTIGWV6,0.6837
r0043167,B00KDJEC48,0.8172
r0043168,B017OW3TJA,0.6282
r0043169,BL33ML1YVT,0.9669
r0043170,B00F3I9ZAA,0.7596
r0043171,B00K1TALX6,0.6679
r0043172,B078GH5TM7,0.7283
r0043173,B01B2FA59C,0.8329
r0043174,B0169VK0E4,0.14
r0043175,BB4HSBMACI,0.9653
r0043176,B01BH8BVFQ,0.2961
r0043177,B07XB11HKD,0.2138
r0043178,B07MWDL8SQ,0.8178
r0043179,B00FAT4LLK,0.3366
r0043180,B074KD4PX2,0.3488
r0043181,B0045VJPT2,0.8439
r0043182,B01D6O4Y12,0.382
r0043183,B07C9RYS3Z,0.1713
r0043184,B00DJBY2V0,0.3141
r0043185,B0BGQ459ZY,0.4646
r0043186,B01J5241NA,0.2018
r0043187,B07PCMVSX4,0.2762
r0043188,B07K35FFLS,0.5961
r0043189,B0035UKA20,0.3129
r0043190,B08HCZ3JX7,0.1757
r0043191,B00DNK5FM2,0.5317
r0043192,B018C0AXU6,0.1885
r0043193,B01N9OBQU2,0.2627
r0043194,B098QD1SS4,0.3482
r0043195,B017AGMC3O,0.8049
r0043196,BR3TV8ZNUD,0.9582
r0043197,B00N996X4G,0.9218
r0043198,B085QLNZVL,0.8716
r0043199,B08DK2XWB2,0.4242
r0043200,B081GKGWSS,0.4353
r0043201,B0BLNKDYYW,0.4806
r0043202,B07BS557P1,0.5936
r0043203,B08QYMWL16,0.4138
r0043204,B019DKQBAK,0.6686
r0043205,B0033CYXKA,0.6348
r0043206,B07CQF2517,0.9582
r0043207,B00X4UJGA8,0.3868
r0043208,B0BHOT86M4,0.9666
r0043209,B99PYVYEQ9,0.943
r0043210,B01H7IN7WA,0.5128
r0043211,B072L14YM5,0.3846
r0043212,B096YPBGKD,0.2153
r0043213,B002CVTVW8,0.4158
r0043214,B01D700HZC,0.7574
r0043215,B01M8FN66N,0.2941
r0043216,B08SJX1WF4,0.3927
r0043217,B08BY9P4HR,0.3532
r0043218,B08HGQ3P72,0.8876
r0043219,B07NYD331Q,0.0842
r0043220,B08LGY9W9V,0.3863
r0043221,B07RWY7GLY,0.2178
r0043222,B0BLVN677K,0.9905
r0043223,B07GX7Q6LH,0.5471
r0043224,B07J2S28B4,0.3087
r0043225,B00P1L4EFK,0.9582
r0043226,B005FGR5K2,0.4678
r0043227,BTOL4SS4CZ,0.8143
r0043228,B074PPN885,0.3646
r0043229,B082NKQ4ZT,0.2083
r0043230,B00EEN2HCS,0.3762
r0043231,B90TEPDG80,0.9582
r0043232,B078JFH7QV,0.5912
r0043233,B01JYVH7L0,0.3489
r0043234,B08D94CC1H,0.4065
r0043235,B08R8YGQX1,0.8163
r0043236,BH837JLYYO,0.9774
r0043237,B07MC84KMN,0.4302
r0043238,B72E0RUF5N,0.9975
r0043239,B01KJPFO9W,0.6384
r0043240,B00RPOQMEC,0.2144
r0043241,B075V64XHJ,0.6054
r0043242,B0067BAIM6,0.3779
r0043243,B07HC85B12,0.1317
r0043244,B07Z96WM4K,0.3715
r0043245,B07B3XZF9J,0.3675
r0043246,B009SNBG4E,0.2679
r0043247,B088DRXCFW,0.5789
r0043248,B01FZUKJMI,0.8975
r0043249,B0797Q1D4B,0.404
r0043250,B0132I2FDG,0.5084
r0043251,BNZUN1CFDN,0.9582
r0043252,B08FX779M5,0.2328
r0043253,B07FNN7VBP,0.4196
r0043254,B0BPBM6JKX,0.858
r0043255,B071VXBYZ9,0.4742
r0043256,B079HF1LRD,0.5189
r0043257,B01LZ7X9YL,0.9379
r0043258,B07JW6Y7DH,0.1984
r0043259,B07KWTR2T4,0.6172
r0043260,B01IECHPBC,0.9603
r0043261,B09837BVXC,0.5232
r0043262,B01N7V8MOA,0.2734
r0043263,BXE4RK211B,0.98
r0043264,B01IRS0KBK,0.1936
r0043265,B0BNWXRQ18,0.3093
r0043266,B00QVVU4EO,0.4945
r0043267,B07FYNKBFK,0.3452
r0043268,B07GRD8MMJ,0.7483
r0043269,B074HBB82G,0.3444
r0043270,B56Y1K2D9R,0.9015
r0043271,B085G3YHXP,0.116
r0043272,B073M42M33,0.3979
r0043273,B07JF8YCKP,0.3394
r0043274,B08C5HM9PK,0.2887
r0043275,B07YKVX2Y9,0.5388
r0043276,B0739KM6N7,0.2292
r0043277,B08T1VKHRY,0.9619
r0043278,B015IHU77U,0.5073
r0043279,B008A12F36,0.3709
r0043280,B07VJYXYDW,0.63
r0043281,B078BXGW8L,0.7862
r0043282,BASOM5C0NZ,0.959
r0043283,B009Z4JPJY,0.4195
r0043284,B5SCK50HBQ,0.98
r0043285,B08K7MKKT2,0.2701
r0043286,B00STUJ1Y4,0.6764
r0043287,B08GS1G9BH,0.3481
r0043288,B00YD19W60,0.7615
r0043289,B00VUMZHAK,0.5625
r0043290,BM3R2ZO1NW,0.9629
r0043291,B00DPNKDR4,0.7966
r0043292,B01N5CJPSX,0.3457
r0043293,B07WR45WK3,0.5135
r0043294,B08NSVY6GG,0.6382
r0043295,B07CYMRYNQ,0.076
r0043296,BFNP1GFH56,0.9736
r0043297,BOKLT594FZ,0.9774
r0043298,B00K8ODW6M,0.2111
r0043299,B01E1SW0XG,0.3871
r0043300,B00VIYHWUS,0.5494
r0043301,B075M973BH,0.3571
r0043302,B002FCOSIQ,0.5053
r0043303,B0009ET4SG,0.5331
r0043304,B07HY924QS,0.5698
r0043305,B07D7RWDS1,0.5171
r0043306,B08WZ717HJ,0.3869
r0043307,B078Y8B36Q,0.2085
r0043308,B087JKVLP9,0.4123
r0043309,B086BTYCMR,0.2215
r0043310,B088337SCN,0.2926
r0043311,B0028PXRD2,0.8853
r0043312,B0759KBX97,0.5323
r0043313,B098QRV8MS,0.5556
r0043314,B008I2IKM2,0.4125
r0043315,B07K4XLFC5,0.2389
r0043316,B07H4W67N8,0.297
r0043317,B07FLLVDRX,0.3833
r0043318,B00G99SPCQ,0.5263
r0043319,B0798NSL1G,0.3723
r0043320,B074MY8HTX,0.4738
r0043321,B084VLTZR6,0.3846
r0043322,B09DHXFQ3X,0.6954
r0043323,BMW3VW85DR,0.9396
r0043324,B01A9GUE6E,0.8891
r0043325,B0871MGJZZ,0.3123
r0043326,B013VZRLB6,0.8642
r0043327,B07QPFYT5M,0.5321
r0043328,B07Q3TV77S,0.6418
r0043329,B01N32BEJM,0.7366
r0043330,B019FT4Q06,0.31
r0043331,B01J64H5TY,0.7056
r0043332,B8ZSIS4WBP,0.9736
r0043333,B08QKXY1KN,0.2411
r0043334,B7D5B0OP7K,0.959
r0043335,B07J2F262D,0.615
r0043336,B01I2MU2JQ,0.6685
r0043337,B07H6YGKVJ,0.324
r0043338,B07M5HB65T,0.9435
r0043339,B07NY27T4G,0.2793
r0043340,B00JEQKI2G,0.7287
r0043341,B00R8LI7ZO,0.124
r0043342,B09N9TZLG3,0.3773
r0043343,B00J2D80W6,0.8224
r0043344,B0153UU588,0.2025
r0043345,BRDGAI88DJ,0.9666
r0043346,B08P2S91NR,0.4412
r0043347,BR0JCRTGL1,0.9396
r0043348,B08P3R39Z1,0.6422
r0043349,B01CVQALFE,0.8853
r0043350,B01MT66G8U,0.4936
r0043351,B000X24G00,0.2965
r0043352,B07FXGD735,0.6742
r0043353,B00I4ZTCH0,0.383
r0043354,B0BX4758QJ,0.3481
r0043355,B00EEN2HCS,0.5334
r0043356,B00NFV2UFY,0.3599
r0043357,B01ETMKWFW,0.1937
r0043358,BQ6X243LYJ,0.98
r0043359,B01N4C0T2V,0.5152
r0043360,B08HSSPX1W,0.7892
r0043361,B01EKNBY84,0.2565
r0043362,B0092MCQZ4,0.749
r0043363,B000STDMSU,0.5929
r0043364,B07BDM33TP,0.3376
r0043365,B08G8J6B4W,0.3072
r0043366,B0046U9FU6,0.5836
r0043367,B07DP8BWVS,0.7291
r0043368,BR0C8IKREW,0.951
r0043369,B000NLHXA6,0.3262
r0043370,B07RW5R4RQ,0.934
r0043371,B08GH5N7CH,0.6069
r0043372,B082RTRDZ6,0.6292
r0043373,B01I2MU2JQ,0.7181
r0043374,B097MLCY19,0.26
r0043375,B07PHL8SWN,0.5258
r0043376,B82RKVYVD2,0.9236
r0043377,B01MD04KCM,0.3218
r0043378,B01IADXU1Y,0.6681
r0043379,B00EEN2HCS,0.2759
r0043380,B07SLTPBD1,0.2114
r0043381,B00KO7LOFY,0.7305
r0043382,B00WUPUYCC,0.3222
r0043383,B07VLHX2RW,0.2552
r0043384,BSIDVG02JJ,0.959
r0043385,B083R7JHWV,0.9742
r0043386,B08DXW3RV8,0.2607
r0043387,B08QKXY1KN,0.2964
r0043388,B008J1H6TK,0.2771
r0043389,B00WLHN96C,0.7103
r0043390,B01L71F5XW,0.6329
r0043391,B0087ZJTY8,0.6124
r0043392,B08QMC4CM2,0.2724
r0043393,B01M09B971,0.2921
r0043394,B06WRPTX3R,0.2575
r0043395,B077W2RCN7,0.3394
r0043396,B087ZQG11L,0.72
r0043397,B00U8QMZB8,0.2543
r0043398,BI5XY45D24,0.9736
r0043399,B08548NDTM,0.5277
r0043400,B01HQL47EK,0.4326
r0043401,BORLBVPSSI,0.9015
r0043402,B003XZ60VW,0.3195
r0043403,B00AXH9CM2,0.4856
r0043404,B01HOYWLR4,0.0862
r0043405,B00FAMV18I,0.5577
r0043406,B01F97QDW2,0.4371
r0043407,B08B1PR9C7,0.5536
r0043408,B001PIVFU0,0.503
r0043409,B08GWKYWMP,0.4499
r0043410,B07KD7T3J1,0.6821
r0043411,BO5S1VE7TU,0.9396
r0043412,B075H7Z77G,0.5196
r0043413,B07D96GNNQ,0.2068
r0043414,B085LB9WKB,0.5714
r0043415,B0892G8R8Q,0.7487
r0043416,B07JGP1232,0.302
r0043417,B0952LZZ46,0.1992
r0043418,B08L4PFGGT,0.3696
r0043419,B0B4J36P7F,0.3098
r0043420,B08BFH35VX,0.6565
r0043421,B087QFU4QV,0.9777
r0043422,B00A0RUGPM,0.151
r0043423,B08D3B6JCP,0.0943
r0043424,B0711P1YQJ,0.7946
r0043425,B0104DLSB2,0.0479
r0043426,B078JRS4LJ,0.3951
r0043427,B00CQ16CT4,0.3927
r0043428,B01F049RFY,0.6013
r0043429,B08TBF875S,0.1127
r0043430,B014VB9XBU,0.4463
r0043431,B01HT75KHE,0.1849
r0043432,B097DQPPQ4,0.7029
r0043433,B08229K7VC,0.3453
r0043434,B01KWFII1U,0.2445
r0043435,B08KQDP2X3,0.187
r0043436,B00TCH6T8O,0.2764
r0043437,B08NZCWJ7R,0.6644
r0043438,B0934TCPS4,0.2106
r0043439,B004BWX1BI,0.2382
r0043440,B06VVFGZP1,0.3993
r0043441,B8DS17O0GW,0.9236
r0043442,B08XBBZPN6,0.2389
r0043443,B08Z7W8M8C,0.1057
r0043444,B0B88X2FK4,0.2386
r0043445,B00T83843U,0.927
r0043446,B0734WFK7T,0.6457
r0043447,B08HD6NNXL,0.6057
r0043448,B07ZJKVVLW,0.7082
r0043449,B08QZ6H2G4,0.4734
r0043450,B00MJL01SE,0.3656
r0043451,B074Z5RDH9,0.4439
r0043452,B07SBNNW4N,0.7339
r0043453,B07QNRVQ13,0.2838
r0043454,B01A2V64EW,0.2508
r0043455,BCTFH4I29Y,0.8594
r0043456,B000FEF1V4,0.4668
r0043457,B00H4BZM9M,0.6493
r0043458,B01BUFJVPI,0.3522
r0043459,B07H281V4V,0.2096
r0043460,B07T2WL3MX,0.6764
r0043461,B07PZ9LYK1,0.5045
r0043462,B07H3GBS31,0.229
r0043463,B00R1TAN7I,0.4555
r0043464,B072K1DBYW,0.7022
r0043465,B082WJHJ4W,0.1658
r0043466,B07QC6GX5M,0.2497
r0043467,B07CPM1W33,0.6849
r0043468,B003QAD9UE,0.4778
r0043469,B0953N12F2,0.3897
r0043470,B3IOT3BGUB,0.9774
r0043471,B08FC9VF5W,0.6139
r0043472,B0105WF7NC,0.7495
r0043473,B07HNMR45N,0.5264
r0043474,B000P4YH4G,0.6196
r0043475,B07T99P7SV,0.3645
r0043476,B01AWRCEP4,0.3783
r0043477,BR7QISKJ1J,0.9669
r0043478,B08YYR5NSY,0.2822
r0043479,B01M07K8SL,0.2869
r0043480,B07W1Z6LSH,0.5379
r0043481,B074P4NNS2,0.3728
r0043482,B00VSB0XS4,0.535
r0043483,B0892YJMS4,0.3321
r0043484,BWU8Z415H3,0.9236
r0043485,B089ZVT5K4,0.3548
r0043486,B08R36THMR,0.4733
r0043487,B07VNQ4G13,0.4881
r0043488,B08393CSHT,0.4775
r0043489,B00MNAE3KS,0.4309
r0043490,B07YJBSPFC,0.5731
r0043491,B07K7VD98J,0.267
r0043492,B072M3GBL9,0.3029
r0043493,B08BCGZFGS,0.3326
r0043494,B016P0C0QK,0.1957
r0043495,B083GMS72G,0.1773
r0043496,B07CKTQ27P,0.7865
r0043497,B07HL6GQT6,0.5262
r0043498,B01GHMF7GQ,0.2855
r0043499,B005BZQHEC,0.7105
r0043500,B00GMPCWHG,0.4749
r0043501,B07DN7Y3XV,0.249
r0043502,B07VFHK57V,0.5688
r0043503,B079RBNFN3,0.9451
r0043504,B08T741TWF,0.8445
r0043505,B09C8JLF64,0.1472
r0043506,B08KGJJZFH,0.5182
r0043507,B01DISEDP8,0.3384
r0043508,B007IAE5WY,0.2
r0043509,B0045QGYNM,0.3118
r0043510,B01LBXF4QO,0.1837
r0043511,B08QRPTNSV,0.082
r0043512,B06XVKMWHM,0.4878
r0043513,B08NVJTZH8,0.22
r0043514,B00SGCP90A,0.2454
r0043515,B08LTD99WX,0.0933
r0043516,B08HWH3XWQ,0.2675
r0043517,B08P97XZ32,0.943
r0043518,B07KX4VVQC,0.4943
r0043519,B01LW6TBP4,0.3815
r0043520,B09VB3BMNL,0.3736
r0043521,B000FEGUJ6,0.2906
r0043522,B071J9Z6RH,0.7164
r0043523,BNGD0J0LB9,0.9218
r0043524,B00MRHBA30,0.6492
r0043525,BG87FD5U93,0.9008
r0043526,BHUO566VUI,0.9774
r0043527,BPM8YX9B6J,0.8143
r0043528,B00ZR7FRD6,0.2207
r0043529,B07MMMKW9W,0.3501
r0043530,B084Z4P8WY,0.291
r0043531,B07Z7MPKHG,0.235
r0043532,B07V1PRJMR,0.2032
r0043533,B0874VK54V,0.4746
r0043534,B07NMJM328,0.7175
r0043535,B01B9FZO5U,0.3485
r0043536,B07B6XHN58,0.469
r0043537,B08T1RFGL3,0.4263
r0043538,B06XD9QCPV,0.2969
r0043539,B01MD1LIF9,0.4811
r0043540,B00LCO9ZG8,0.3344
r0043541,B08DLQCD8Q,0.1178
r0043542,B08C273QSC,0.4883
r0043543,B00U52GXX6,0.2854
r0043544,B07KFV9GXF,0.4612
r0043545,B07C533XCW,0.1945
r0043546,B07DKCYJ6V,0.6529
r0043547,BALW98EQHD,0.9008
r0043548,B071GNK97R,0.9978
r0043549,B08GPF3HHZ,0.1918
r0043550,B079CW539Y,0.5318
r0043551,B07Y55Q71X,0.0871
r0043552,B00567UTVW,0.1888
r0043553,BWWEDNNPMH,0.8143
r0043554,B09YH6M9QT,0.1144
r0043555,BQAX3XS6Z7,0.9736
r0043556,B08M8P9629,0.3152
r0043557,B001V6SN5G,0.5769
r0043558,B0B1LZ7ZSK,0.2423
r0043559,B07SVBRXHL,0.2774
r0043560,B00U43TE1Y,0.68
r0043561,B07LB539M2,0.2044
r0043562,B00LHZC4GA,0.4845
r0043563,B086JJBF6L,0.7149
r0043564,B004CGBN0Y,0.4597
r0043565,B2WA7RNBB5,0.9218
r0043566,B07FFG6TGS,0.3592
r0043567,B00H1M8R3C,0.6996
r0043568,B075PG88F9,0.6059
r0043569,B07KDYT8XY,0.6224
r0043570,B0BQHHLTHH,0.6799
r0043571,B07QD85SJN,0.3407
r0043572,B07W21YKLB,0.227
r0043573,B07Q56K5NM,0.247
r0043574,B00KHYHMX2,0.6227
r0043575,B01ETV11XU,0.3267
r0043576,B008J1H6TK,0.5286
r0043577,B07W6MQTPP,0.4113
r0043578,B099RRLL72,0.1196
r0043579,B072KQ6DJB,0.1543
r0043580,B013KITQWG,0.5707
r0043581,B0793RGV6C,0.2667
r0043582,B07WYZ36VY,0.6227
r0043583,B01H2TNBNY,0.7118
r0043584,B0986ZK5NJ,0.5574
r0043585,B00DD4KWSK,0.8421
r0043586,B00I1GDBMY,0.3318
r0043587,B00KCTER3U,0.6686
r0043588,BDLDUM72ES,0.9777
r0043589,B072XTP4W9,0.5535
r0043590,B09NKFQL53,0.9428
r0043591,B019GBG0IE,0.1633
r0043592,B07V71PJC5,0.3234
r0043593,B09M2CF3Q8,0.2816
r0043594,B085QLNZVL,0.1644
r0043595,B0998CMTQZ,0.3915
r0043596,B1XYL53FQY,0.9736
r0043597,B00YMLWSDU,0.2405
r0043598,B00ZT63TSK,0.4984
r0043599,B00V2H3BYM,0.4929
r0043600,B08977LTB1,0.3222
r0043601,B072TZJRW2,0.7945
r0043602,B0001UFEXW,0.3307
r0043603,B01GFEMKES,0.5512
r0043604,B004XXKIGQ,0.6281
r0043605,B07BKPWDX6,0.4341
r0043606,B07FHK54TG,0.9664
r0043607,B01IG41ZG4,0.6127
r0043608,B0BL2R5719,0.2857
r0043609,BFAK1N37G2,0.9015
r0043610,B016APMMQI,0.4798
r0043611,B07NN4VC8Z,0.4343
r0043612,B01HP9NE3S,0.2315
